gene,length,count,rate,percentage
C2orf16,16401,24,683.375,62.79865566758326
ARL14EP,3417,5,683.4,62.80476626947754
MUC17,14352,21,683.4285714285714,62.81087687137183
ZNF429,4785,7,683.5714285714286,62.81698747326612
DENND5A,8203,12,683.5833333333334,62.8230980751604
CCDC169-SOHLH2,2051,3,683.6666666666666,62.829208677054694
CES4A,3419,5,683.8,62.83531927894897
ANKH,8207,12,683.9166666666666,62.84142988084326
ASB15,4788,7,684,62.84754048273755
CCDC178,3420,5,684,62.84754048273755
DAD1,684,1,684,62.84754048273755
ITGAL,7524,11,684,62.84754048273755
TDRD9,4788,7,684,62.84754048273755
CCDC157,4789,7,684.1428571428571,62.87809349220899
CYHR1,6158,9,684.2222222222222,62.88420409410327
GLOD4,2737,4,684.25,62.89031469599755
SGK1,5474,8,684.25,62.89031469599755
KHDC1,2053,3,684.3333333333334,62.90253589978613
B3GAT1,6160,9,684.4444444444445,62.90864650168042
CCDC91,2738,4,684.5,62.9147571035747
KXD1,2738,4,684.5,62.9147571035747
SLC30A9,6164,9,684.8888888888889,62.92697830736328
EFHC1,6849,10,684.9,62.93308890925756
MAGEA10,2741,4,685.25,62.93919951115184
ZNF395,4797,7,685.2857142857143,62.94531011304614
B3GAT3,2056,3,685.3333333333334,62.95142071494042
C8orf58,2056,3,685.3333333333334,62.95142071494042
ROPN1,2056,3,685.3333333333334,62.95142071494042
CTNND1,7540,11,685.4545454545455,62.96975252062328
IVNS1ABP,4113,6,685.5,62.97586312251757
LZTFL1,4113,6,685.5,62.97586312251757
PAPPA,10971,16,685.6875,62.98808432630614
ST6GAL2,6857,10,685.7,62.99419492820043
CENPBD1,2744,4,686,63.000305530094714
MIF4GD,2058,3,686,63.000305530094714
NODAL,2058,3,686,63.000305530094714
STAC2,3430,5,686,63.000305530094714
PID1,2745,4,686.25,63.02474793767187
SPG21,2059,3,686.3333333333334,63.03085853956615
TPRX1,2059,3,686.3333333333334,63.03085853956615
LRWD1,5491,8,686.375,63.043079743354724
SAMHD1,5492,8,686.5,63.04919034524901
IL31RA,8239,12,686.5833333333334,63.05530094714329
COA3,1374,2,687,63.06141154903758
RCL1,2061,3,687,63.06141154903758
RNF44,4122,6,687,63.06141154903758
SPI1,1374,2,687,63.06141154903758
MKS1,4123,6,687.1666666666666,63.08585395661473
GABBR2,5499,8,687.375,63.09196455850902
FAM110B,3438,5,687.6,63.0980751604033
CDHR1,6877,10,687.7,63.10418576229758
TPT1,4814,7,687.7142857142857,63.110296364191875
FPGT-TNNI3K,7566,11,687.8181818181819,63.11640696608616
CDK20,5503,8,687.875,63.12251756798044
CCDC142,4128,6,688,63.12862816987474
FAM184A,4128,6,688,63.12862816987474
NECAB2,2064,3,688,63.12862816987474
NUP93,8257,12,688.0833333333334,63.14695997555759
WBP1L,4129,6,688.1666666666666,63.15307057745188
BAIAP2L2,3441,5,688.2,63.15918117934617
PNPLA3,2753,4,688.25,63.16529178124045
CAPN2,4130,6,688.3333333333334,63.17140238313473
HCAR2,2065,3,688.3333333333334,63.17140238313473
BTN3A1,3442,5,688.4,63.18362358692331
FRMPD2,4819,7,688.4285714285714,63.1897341888176
ZNF547,2754,4,688.5,63.19584479071189
ZNF587,6885,10,688.5,63.19584479071189
FAM98C,4133,6,688.8333333333334,63.20806599450046
APOC1,689,1,689,63.21417659639474
LRP1B,15850,23,689.1304347826087,63.22028719828903
TMPO,4136,6,689.3333333333334,63.22639780018332
STRC,5515,8,689.375,63.232508402077606
ZDHHC7,3448,5,689.6,63.2386190039719
IFI16,4138,6,689.6666666666666,63.244729605866176
ATL3,6899,10,689.9,63.25084020776046
POLR2F,2070,3,690,63.256950809654754
RORC,4141,6,690.1666666666666,63.26306141154904
MCM9,7592,11,690.1818181818181,63.26917201344332
SPARC,3451,5,690.2,63.275282615337616
SPATS2L,6212,9,690.2222222222222,63.281393217231894
B3GNT2,2761,4,690.25,63.28750381912618
LMCD1,8284,12,690.3333333333334,63.29361442102047
ELN,3452,5,690.4,63.29972502291476
SNX16,3452,5,690.4,63.29972502291476
TMEM108,4833,7,690.4285714285714,63.31194622670333
AMER3,6216,9,690.6666666666666,63.31805682859761
UBR4,15892,23,690.9565217391304,63.324167430491904
KRT222,2764,4,691,63.33027803238619
SHBG,1382,2,691,63.33027803238619
MCC,8295,12,691.25,63.34249923617477
MTMR3,8987,13,691.3076923076923,63.348609838069045
GGCX,7605,11,691.3636363636364,63.354720439963344
BTNL9,3457,5,691.4,63.36083104185762
IL18R1,4149,6,691.5,63.36694164375191
KAAG1,1383,2,691.5,63.36694164375191
PRSS22,1383,2,691.5,63.36694164375191
DGKB,6917,10,691.7,63.38527344943476
NOVA2,8301,12,691.75,63.391384051329055
RAB27A,3459,5,691.8,63.39749465322334
IRGQ,9686,14,691.8571428571429,63.40360525511763
PAX8,4152,6,692,63.40971585701192
SETMAR,2076,3,692,63.40971585701192
CHUK,4845,7,692.1428571428571,63.421937060800495
MAU2,4845,7,692.1428571428571,63.421937060800495
PCDHB11,4153,6,692.1666666666666,63.43415826458906
DTX2,2769,4,692.25,63.44026886648335
YIF1B,2769,4,692.25,63.44026886648335
DICER1,10384,15,692.2666666666667,63.452490070271914
FAM221A,4154,6,692.3333333333334,63.45860067216621
SYCP1,3462,5,692.4,63.46471127406049
RPA1,4847,7,692.4285714285714,63.47082187595478
SPAG6,2770,4,692.5,63.47693247784907
ZNF300,4155,6,692.5,63.47693247784907
OAS3,9696,14,692.5714285714286,63.489153681637646
NPAP1,7619,11,692.6363636363636,63.495264283531924
HAPLN1,4849,7,692.7142857142857,63.50137488542621
AMN,2772,4,693,63.5074854873205
EIF4EBP3,693,1,693,63.5074854873205
GPR12,4851,7,693,63.5074854873205
FCRL4,3466,5,693.2,63.525817293003364
MYO9A,12478,18,693.2222222222222,63.53192789489764
PLCE1,12481,18,693.3888888888889,63.53803849679194
SAMD8,6935,10,693.5,63.54414909868622
SAMD11,3468,5,693.6,63.550259700580504
LMO2,2081,3,693.6666666666666,63.5563703024748
PDE3A,12486,18,693.6666666666666,63.5563703024748
USP32,6937,10,693.7,63.568591506263374
MGA,14568,21,693.7142857142857,63.57470210815765
SENP5,6244,9,693.7777777777778,63.58081271005194
SETX,11101,16,693.8125,63.58692331194623
THADA,6939,10,693.9,63.593033913840515
TMEM126B,1388,2,694,63.59914451573479
RND3,2777,4,694.25,63.60525511762909
TSPAN4,2777,4,694.25,63.60525511762909
ARHGEF6,4860,7,694.2857142857143,63.617476321417655
COX6B2,2083,3,694.3333333333334,63.62358692331195
ENOPH1,2083,3,694.3333333333334,63.62358692331195
BSN,15971,23,694.3913043478261,63.635808127100525
TM9SF3,6250,9,694.4444444444445,63.64191872899481
CENPA,1389,2,694.5,63.64802933088909
CCDC65,2084,3,694.6666666666666,63.65413993278338
SERTAD1,2084,3,694.6666666666666,63.65413993278338
PCYT1B,5558,8,694.75,63.66636113657195
NOS1AP,5559,8,694.875,63.67247173846624
C14orf39,2780,4,695,63.67858234036052
KRT19,1390,2,695,63.67858234036052
OVOL3,695,1,695,63.67858234036052
STMND1,2085,3,695,63.67858234036052
TCF4,8343,12,695.25,63.703024747937675
APOBEC4,2782,4,695.5,63.70913534983196
TCL1A,1391,2,695.5,63.70913534983196
STRIP1,4870,7,695.7142857142857,63.72135655362053
B4GALT1,4176,6,696,63.727467155514816
OCM2,696,1,696,63.727467155514816
FBXO30,9051,13,696.2307692307693,63.73968835930339
CA1,2785,4,696.25,63.74579896119768
SLC25A35,2785,4,696.25,63.74579896119768
CTRC,3482,5,696.4,63.75802016498625
CHMP4A,1393,2,696.5,63.764130766880534
PIGH,1394,2,697,63.770241368774826
RFESD,2788,4,697,63.770241368774826
C1GALT1,6275,9,697.2222222222222,63.78246257256339
PNRC1,2092,3,697.3333333333334,63.78857317445769
MED13,10461,15,697.4,63.79468377635197
CPA4,2790,4,697.5,63.80079437824626
TARDBP,4185,6,697.5,63.80079437824626
ZMYND19,1395,2,697.5,63.80079437824626
GCLM,4883,7,697.5714285714286,63.81912618392912
MAP3K7CL,2093,3,697.6666666666666,63.8252367858234
RBFOX1,4884,7,697.7142857142857,63.831347387717685
PRR23C,2791,4,697.75,63.83745798961198
PCF11,7677,11,697.9090909090909,63.84356859150626
EML5,9771,14,697.9285714285714,63.849679193400554
NMI,2094,3,698,63.85578979529484
ZNF655,4886,7,698,63.85578979529484
FRMD4B,6283,9,698.1111111111111,63.86801099908341
POLDIP3,3491,5,698.2,63.874121600977695
PTGER3,6982,10,698.2,63.874121600977695
IAH1,2793,4,698.25,63.88634280476627
RASSF5,5586,8,698.25,63.88634280476627
KCNJ16,4190,6,698.3333333333334,63.89856400855485
SRL,5587,8,698.375,63.90467461044913
PTAFR,4191,6,698.5,63.91078521234341
SMARCA5,7684,11,698.5454545454545,63.916895814237705
PPARGC1A,6288,9,698.6666666666666,63.92300641613199
ABCD2,6290,9,698.8888888888889,63.92911701802627
RNF41,5593,8,699.125,63.93522761992057
MLXIP,8390,12,699.1666666666666,63.941338221814846
PRICKLE4,2098,3,699.3333333333334,63.94744882370913
C14orf28,3498,5,699.6,63.95355942560342
NOL10,3498,5,699.6,63.95355942560342
GIT2,5598,8,699.75,63.965780629392
JRK,9097,13,699.7692307692307,63.97189123128628
CDC37L1,3500,5,700,63.978001833180564
ELK3,4201,6,700.1666666666666,63.984112435074856
PCID2,4202,6,700.3333333333334,63.99022303696914
ZDHHC13,6304,9,700.4444444444445,63.996333638863426
FAT2,14710,21,700.4761904761905,64.00244424075771
"NAALADL2",9807,14,700.5,64.008554842652
HDX,6305,9,700.5555555555555,64.0146654445463
OR10J1,3503,5,700.6,64.02077604644057
DIO3,2102,3,700.6666666666666,64.02688664833485
DISP2,12612,18,700.6666666666666,64.02688664833485
ENTPD2,2102,3,700.6666666666666,64.02688664833485
HMSD,2102,3,700.6666666666666,64.02688664833485
PIM3,2102,3,700.6666666666666,64.02688664833485
STX1A,2102,3,700.6666666666666,64.02688664833485
ZNF684,2102,3,700.6666666666666,64.02688664833485
CD3D,701,1,701,64.06966086159487
PPM1K,6309,9,701,64.06966086159487
YBEY,1402,2,701,64.06966086159487
POM121,7011,10,701.1,64.08799266727773
UEVLD,4207,6,701.1666666666666,64.09410326917201
RIC8A,3506,5,701.2,64.1002138710663
WDR43,3506,5,701.2,64.1002138710663
CXCR6,2805,4,701.25,64.11243507485487
ZNF507,7716,11,701.4545454545455,64.11854567674916
OR10AG1,2807,4,701.75,64.12465627864344
STON1,5614,8,701.75,64.12465627864344
MAPK13,6316,9,701.7777777777778,64.13687748243203
SLC38A9,3509,5,701.8,64.1429880843263
HERC3,4914,7,702,64.1490986862206
SIM1,8428,12,702.3333333333334,64.15520928811488
ZNF677,3512,5,702.4,64.16131989000917
RTN3,4917,7,702.4285714285714,64.16743049190346
HAUS6,6323,9,702.5555555555555,64.17354109379774
EEA1,9839,14,702.7857142857143,64.17965169569203
SPTLC1,4920,7,702.8571428571429,64.18576229758631
CDON,9138,13,702.9230769230769,64.1918728994806
CCL26,703,1,703,64.19798350137489
CCNDBP1,3515,5,703,64.19798350137489
PCP4L1,1406,2,703,64.19798350137489
SPESP1,1406,2,703,64.19798350137489
NFATC3,6328,9,703.1111111111111,64.22242590895203
DLST,2813,4,703.25,64.22853651084633
ZKSCAN5,5626,8,703.25,64.22853651084633
CRBN,5628,8,703.5,64.2407577146349
TSNAX,5629,8,703.625,64.24686831652919
OTUD4,7741,11,703.7272727272727,64.25297891842347
ULK2,9149,13,703.7692307692307,64.25908952031774
ACTR1A,3519,5,703.8,64.26520012221204
PPP3CB,3519,5,703.8,64.26520012221204
FZD5,7039,10,703.9,64.2774213260006
MAGEA8,2112,3,704,64.2835319278949
MACC1,9153,13,704.0769230769231,64.28964252978918
ASPH,6337,9,704.1111111111111,64.29575313168347
DDX27,4929,7,704.1428571428571,64.30186373357776
OPTN,3521,5,704.2,64.30797433547204
LMLN,7043,10,704.3,64.31408493736633
C5orf58,2113,3,704.3333333333334,64.32019553926061
UFL1,4226,6,704.3333333333334,64.32019553926061
MYCL,3522,5,704.4,64.3324167430492
RAG2,2818,4,704.5,64.33852734494347
MSTN,2819,4,704.75,64.34463794683776
ATP6AP1L,3524,5,704.8,64.35074854873206
ENDOV,2820,4,705,64.35685915062633
KLF2,2820,4,705,64.35685915062633
MRPS14,2115,3,705,64.35685915062633
NUDT9,2820,4,705,64.35685915062633
OSGIN2,4230,6,705,64.35685915062633
SPATA4,2115,3,705,64.35685915062633
ZNF7,5641,8,705.125,64.39352276199206
IFI30,2116,3,705.3333333333334,64.39963336388634
BMS1,7759,11,705.3636363636364,64.40574396578063
MPP2,4938,7,705.4285714285714,64.41185456767492
ANKS1A,6350,9,705.5555555555555,64.4179651695692
ZBTB14,3528,5,705.6,64.42407577146348
YARS2,2117,3,705.6666666666666,64.43018637335778
CYBRD1,4235,6,705.8333333333334,64.43629697525206
SLC7A8,4236,6,706,64.44240757714634
TP63,4944,7,706.2857142857143,64.44851817904063
OR4F15,2119,3,706.3333333333334,64.45462878093493
DNM2,5651,8,706.375,64.46073938282922
GMEB1,6358,9,706.4444444444445,64.4668499847235
TBC1D14,4947,7,706.7142857142857,64.47296058661777
UBQLN2,4242,6,707,64.47907118851207
MORC2,5657,8,707.125,64.48518179040636
DPYS,2122,3,707.3333333333334,64.49129239230064
PKHD1,16271,23,707.4347826086956,64.49740299419493
MPHOSPH9,6369,9,707.6666666666666,64.5035135960892
NKX2-2,2123,3,707.6666666666666,64.5035135960892
RAB13,2123,3,707.6666666666666,64.5035135960892
OPRK1,4954,7,707.7142857142857,64.52184540177207
THBS1,7789,11,708.0909090909091,64.52795600366636
STK38L,4957,7,708.1428571428571,64.53406660556065
GALNT7,4249,6,708.1666666666666,64.54017720745493
SOHLH2,2125,3,708.3333333333334,64.54628780934922
GPC4,4959,7,708.4285714285714,64.5523984112435
HBP1,2834,4,708.5,64.5585090131378
ANGPTL1,3543,5,708.6,64.56461961503209
SBF2,9215,13,708.8461538461538,64.57073021692636
CDC34,1418,2,709,64.57684081882066
ANK3,17019,24,709.125,64.58295142071493
CEP89,5673,8,709.125,64.58295142071493
SLC35G2,2837,4,709.25,64.59517262450352
SRPRB,2837,4,709.25,64.59517262450352
ADSL,4965,7,709.2857142857143,64.60739382829209
KLHL29,6385,9,709.4444444444445,64.61350443018638
RDH5,1419,2,709.5,64.61961503208066
SENP1,4967,7,709.5714285714286,64.62572563397495
"NACA",6387,9,709.6666666666666,64.63183623586923
NR5A2,4969,7,709.8571428571429,64.63794683776352
HES3,710,1,710,64.64405743965781
KIAA0895L,3550,5,710,64.64405743965781
RPEL1,2130,3,710,64.64405743965781
SYPL1,2130,3,710,64.64405743965781
TGM2,4970,7,710,64.64405743965781
XRRA1,5681,8,710.125,64.67461044912925
ETFB,3551,5,710.2,64.68072105102353
ZSCAN31,3551,5,710.2,64.68072105102353
FOXI3,2841,4,710.25,64.6929422548121
PIGV,4972,7,710.2857142857143,64.69905285670639
LYSMD3,4262,6,710.3333333333334,64.70516345860067
EML6,9947,14,710.5,64.71127406049496
SEMA4D,5684,8,710.5,64.71127406049496
C1orf35,3554,5,710.8,64.72349526428354
CCL24,1422,2,711,64.72960586617782
CELF5,4268,6,711.3333333333334,64.7357164680721
MRPL19,7825,11,711.3636363636364,64.74182706996639
ERGIC3,2846,4,711.5,64.74793767186068
MRPL55,1423,2,711.5,64.74793767186068
OR2L3,2846,4,711.5,64.74793767186068
IGF2R,14231,20,711.55,64.76626947754353
DPP4,8539,12,711.5833333333334,64.77238007943782
ERBB4,12097,17,711.5882352941177,64.77849068133212
HP1BP3,6406,9,711.7777777777778,64.7846012832264
CACNA2D2,5696,8,712,64.79071188512069
FAM71D,2136,3,712,64.79071188512069
FEM1C,5697,8,712.125,64.80293308890926
PIK3CA,9259,13,712.2307692307693,64.80904369080355
RPRM,1425,2,712.5,64.81515429269783
SNRNP27,1425,2,712.5,64.81515429269783
FCGBP,16389,23,712.5652173913044,64.82737549648641
NUTM2G,2851,4,712.75,64.83348609838069
CDK5RAP2,10694,15,712.9333333333333,64.83959670027498
GFRA2,4991,7,713,64.84570730216926
PANX1,2852,4,713,64.84570730216926
TRIM66,10695,15,713,64.84570730216926
COL8A1,5705,8,713.125,64.86403910785212
SLC35B3,3566,5,713.2,64.8701497097464
MYOM1,5707,8,713.375,64.87626031164069
GALNT16,5708,8,713.5,64.88237091353498
IGFBP7,1427,2,713.5,64.88237091353498
RUFY4,3568,5,713.6,64.89459211732355
DOCK8,9277,13,713.6153846153846,64.90070271921783
C11orf49,2141,3,713.6666666666666,64.90681332111214
RAB35,2855,4,713.75,64.91292392300642
USP47,9994,14,713.8571428571429,64.9190345249007
ADRA2C,2142,3,714,64.92514512679499
SCGB3A1,714,1,714,64.92514512679499
ATP7A,8569,12,714.0833333333334,64.93736633058357
NEURL1B,6427,9,714.1111111111111,64.94347693247785
HOOK1,5713,8,714.125,64.94958753437213
SACS,15712,22,714.1818181818181,64.95569813626642
RAB11FIP4,8571,12,714.25,64.96180873816071
BPIFC,2143,3,714.3333333333334,64.96791934005499
OPA1,6429,9,714.3333333333334,64.96791934005499
GLG1,9287,13,714.3846153846154,64.98014054384356
C5orf22,3572,5,714.4,64.98625114573785
TBX18,6430,9,714.4444444444445,64.99236174763215
WDR70,5716,8,714.5,64.99847234952642
FAT4,17151,24,714.625,65.00458295142072
PDF,2859,4,714.75,65.01069355331501
PITPNM3,7149,10,714.9,65.01680415520929
ACR,1430,2,715,65.02291475710358
RGS18,2145,3,715,65.02291475710358
MAP2,10012,14,715.1428571428571,65.03513596089215
ZIK1,4291,6,715.1666666666666,65.04124656278644
EDN3,2861,4,715.25,65.04735716468072
CNPY3,1431,2,715.5,65.05346776657501
VSIG10,5009,7,715.5714285714286,65.05957836846929
MOB3C,5725,8,715.625,65.06568897036358
PCDHAC2,5725,8,715.625,65.06568897036358
CALD1,5011,7,715.8571428571429,65.07791017415215
ARHGAP31,9307,13,715.9230769230769,65.08402077604643
BARX2,2148,3,716,65.09013137794074
CMYA5,12888,18,716,65.09013137794074
LIPN,3581,5,716.2,65.1023525817293
PYROXD2,2865,4,716.25,65.10846318362358
RBM3,4298,6,716.3333333333334,65.11457378551788
MUC5B,17911,25,716.44,65.12068438741217
HECW2,12180,17,716.4705882352941,65.12679498930645
DAOA,1433,2,716.5,65.13290559120072
RNF13,2866,4,716.5,65.13290559120072
PTPRE,5736,8,717,65.14512679498931
RBKS,2151,3,717,65.14512679498931
LRRC47,4303,6,717.1666666666666,65.15734799877788
SKA3,2869,4,717.25,65.16345860067216
C12orf60,2870,4,717.5,65.16956920256646
COMMD10,1435,2,717.5,65.16956920256646
METTL16,5740,8,717.5,65.16956920256646
MBNL1,6458,9,717.5555555555555,65.18790100824931
ZNF493,5023,7,717.5714285714286,65.1940116101436
BICC1,5741,8,717.625,65.20012221203788
EIF5B,5741,8,717.625,65.20012221203788
HMCN2,15789,22,717.6818181818181,65.21234341582645
FOXP1,7177,10,717.7,65.21845401772075
ABCG8,7180,10,718,65.22456461961504
CPTP,2154,3,718,65.22456461961504
FXYD2,2872,4,718,65.22456461961504
ZNF200,4308,6,718,65.22456461961504
ZNF595,2872,4,718,65.22456461961504
AP4M1,3591,5,718.2,65.25511762908647
LRRC32,4311,6,718.5,65.26122823098075
RTF1,5030,7,718.5714285714286,65.26733883287504
PRKCE,5749,8,718.625,65.27344943476933
CASR,10062,14,718.7142857142857,65.27956003666361
HDAC11,2875,4,718.75,65.2856706385579
POU2AF1,2875,4,718.75,65.2856706385579
PHTF1,4314,6,719,65.29789184234647
TMBIM4,2876,4,719,65.29789184234647
ERG,5034,7,719.1428571428571,65.31011304613504
MYO5A,12227,17,719.2352941176471,65.31622364802932
CTPS2,4319,6,719.8333333333334,65.32233424992361
FCHSD1,4319,6,719.8333333333334,65.32233424992361
SEL1L,7919,11,719.9090909090909,65.3345554537122
NBL1,2160,3,720,65.34066605560648
PIGL,2160,3,720,65.34066605560648
RPL17-C18orf32,1440,2,720,65.34066605560648
SF3B6,720,1,720,65.34066605560648
GSTM2,4321,6,720.1666666666666,65.36510846318362
MLC1,3601,5,720.2,65.37121906507791
MMS22L,8643,12,720.25,65.3773296669722
SLC24A1,5762,8,720.25,65.3773296669722
ANKRA2,2161,3,720.3333333333334,65.38955087076077
TSPAN9,4322,6,720.3333333333334,65.38955087076077
PLSCR2,1441,2,720.5,65.40177207454934
GLCE,5044,7,720.5714285714286,65.40788267644363
CTIF,5765,8,720.625,65.41399327833791
CSMD1,14417,20,720.85,65.4201038802322
NLN,8652,12,721,65.42621448212648
RIC8B,5048,7,721.1428571428571,65.43232508402077
G2E3,5770,8,721.25,65.43843568591507
SRSF2,2885,4,721.25,65.43843568591507
NECAB1,5049,7,721.2857142857143,65.45065688970364
PIGN,7936,11,721.4545454545455,65.45676749159793
GIMAP2,1443,2,721.5,65.46287809349221
TRIP12,10103,14,721.6428571428571,65.4689886953865
TRIM11,5774,8,721.75,65.47509929728078
MME,5776,8,722,65.48120989917507
NSUN6,2166,3,722,65.48120989917507
SPINK2,722,1,722,65.48120989917507
ZNF491,2888,4,722,65.48120989917507
TRIM67,9389,13,722.2307692307693,65.50565230675221
SGPL1,5778,8,722.25,65.5117629086465
HINT2,2167,3,722.3333333333334,65.5178735105408
LMBR1,7950,11,722.7272727272727,65.52398411243507
SLC25A32,2891,4,722.75,65.53009471432935
GRID2,5783,8,722.875,65.53620531622364
LYPLAL1,2169,3,723,65.54231591811794
SPATA9,2169,3,723,65.54231591811794
ST3GAL4,2169,3,723,65.54231591811794
HTR2B,2170,3,723.3333333333334,65.5606477238008
SLC10A7,5788,8,723.5,65.56675832569509
LONRF1,3618,5,723.6,65.57286892758937
TLX2,2171,3,723.6666666666666,65.57897952948365
CCNY,5068,7,724,65.58509013137794
TGFBR2,5794,8,724.25,65.59120073327223
ZNF587B,5794,8,724.25,65.59120073327223
PHOSPHO1,2173,3,724.3333333333334,65.6034219370608
XBP1,2173,3,724.3333333333334,65.6034219370608
ZSCAN16,1449,2,724.5,65.61564314084937
TRPM3,12320,17,724.7058823529412,65.62175374274366
MYRIP,5073,7,724.7142857142857,65.62786434463794
PLEKHB2,4349,6,724.8333333333334,65.63397494653223
CHST14,2175,3,725,65.64008554842651
CNPY2,1450,2,725,65.64008554842651
DUSP11,2175,3,725,65.64008554842651
SLC6A6,6526,9,725.1111111111111,65.65841735410937
TRAF1,4351,6,725.1666666666666,65.66452795600367
APOL3,3626,5,725.2,65.67063855789796
MAB21L1,2901,4,725.25,65.67674915979224
HOXB8,2176,3,725.3333333333334,65.68285976168653
DIP2B,8705,12,725.4166666666666,65.68897036358081
USP13,9431,13,725.4615384615385,65.6950809654751
IKBIP,2902,4,725.5,65.70119156736939
LAPTM5,2177,3,725.6666666666666,65.70730216926367
DDR2,10160,14,725.7142857142857,65.71341277115796
