hgnc_symbol,transcript_length,start_position,end_position,ensembl_gene_id,chromosome_name,mutation_count,mut_count_by_trans_len
SUSD3,1196,93058688,93085133,ENSG00000157303,9,4,0.0033444816053511705
KDM4A,4486,43650149,43705518,ENSG00000066135,1,15,0.0033437360677663844
CDK11B,2992,1635225,1659012,ENSG00000248333,1,10,0.0033422459893048127
INPPL1,4789,72223701,72239147,ENSG00000165458,11,16,0.003340989768218835
MIDN,3892,1248553,1259143,ENSG00000167470,19,13,0.0033401849948612537
ZNF844,6588,12064731,12081565,ENSG00000223547,19,22,0.003339404978749241
MLXIP,8390,122078756,122147344,ENSG00000175727,12,28,0.0033373063170441
SLC38A2,4795,46358188,46372773,ENSG00000134294,12,16,0.0033368091762252345
FGD6,9291,95076749,95217482,ENSG00000180263,12,31,0.0033365622645570984
SNRNP200,7194,96274338,96321271,ENSG00000144028,2,24,0.003336113427856547
FSTL4,5396,133196455,133612541,ENSG00000053108,5,18,0.003335804299481097
PRDM16,8698,3069168,3438621,ENSG00000142611,1,29,0.003334099793055875
MYOC,2100,171635417,171652688,ENSG00000034971,1,7,0.0033333333333333335
PAIP2B,6300,71182738,71227103,ENSG00000124374,2,21,0.0033333333333333335
ABCA3,6602,2275881,2340746,ENSG00000167972,16,22,0.003332323538321721
POSTN,3301,37562583,37598844,ENSG00000133110,13,11,0.003332323538321721
IQGAP1,7205,90388242,90502239,ENSG00000140575,15,24,0.0033310201249132547
PPP1R1C,3004,181954241,182131398,ENSG00000150722,2,10,0.003328894806924101
ANKFN1,9314,55882301,56517016,ENSG00000153930,17,31,0.003328322954691862
CYP26C1,4208,93060798,93069540,ENSG00000187553,10,14,0.003326996197718631
OR6C2,2105,55444069,55453347,ENSG00000179695,12,7,0.00332541567695962
PCDHA1,5414,140786136,141012347,ENSG00000204970,5,18,0.0033247137052087182
KIAA0408,8123,127438406,127459389,ENSG00000189367,6,27,0.003323895112643112
DDX1,5418,15591178,15634346,ENSG00000079785,2,18,0.0033222591362126247
GNPTAB,5720,101745499,101830959,ENSG00000111670,12,19,0.003321678321678322
RNF25,1807,218663892,218672002,ENSG00000163481,2,6,0.003320420586607637
COLEC12,5724,316737,500722,ENSG00000158270,18,19,0.0033193570929419985
NDUFV3,5725,42879644,42913304,ENSG00000160194,21,19,0.003318777292576419
RNF130,9945,179911651,180072113,ENSG00000113269,5,33,0.0033182503770739064
IMP4,2411,130342877,130347967,ENSG00000136718,2,8,0.0033181252592285357
ARL5C,2412,39156894,39167484,ENSG00000141748,17,8,0.003316749585406302
RNF215,8141,30368811,30421771,ENSG00000099999,22,27,0.003316545878884658
SGK2,2413,43558968,43588237,ENSG00000101049,20,8,0.003315375051802735
FAM171B,5731,186694060,186765959,ENSG00000144369,2,19,0.0033153027394870007
GPR171,1810,151197832,151203216,ENSG00000174946,3,6,0.0033149171270718232
RHCE,1810,25362249,25430192,ENSG00000188672,1,6,0.0033149171270718232
SH2B3,5431,111405923,111451623,ENSG00000111252,12,18,0.0033143067575032224
ZNF169,2716,94259298,94301829,ENSG00000175787,9,9,0.0033136966126656848
EFR3A,5433,131904093,132013642,ENSG00000132294,8,18,0.0033130866924351186
PTPRG,9357,61561569,62297609,ENSG00000144724,3,31,0.0033130276798119056
TUBB1,3321,59019429,59026654,ENSG00000101162,20,11,0.00331225534477567
FGF9,4530,21671073,21704498,ENSG00000102678,13,15,0.0033112582781456954
SLC5A1,4832,32043261,32113029,ENSG00000100170,22,16,0.0033112582781456954
SPEN,12385,15836095,15940456,ENSG00000065526,1,41,0.003310456197012515
NR0B1,1813,30304206,30309390,ENSG00000169297,X,6,0.003309431880860452
SP8,3626,20782279,20786886,ENSG00000164651,7,12,0.003309431880860452
PDLIM3,5137,185500660,185535507,ENSG00000154553,4,17,0.0033093245084679776
CHRND,3022,232525993,232536667,ENSG00000135902,2,10,0.0033090668431502318
YARS2,2117,32727490,32755897,ENSG00000139131,12,7,0.0033065658951346244
GTF2H3,3327,123633739,123662604,ENSG00000111358,12,11,0.0033062819356777877
IL9,605,135892246,135895841,ENSG00000145839,5,2,0.003305785123966942
TMEM190,605,55376826,55378246,ENSG00000160472,19,2,0.003305785123966942
KCNA6,4237,4809176,4813412,ENSG00000151079,12,14,0.003304224687278735
SAG,6659,233307816,233347055,ENSG00000281857,CHR_HG2232_PATCH,22,0.003303799369274666
CHUK,4845,100188300,100229596,ENSG00000213341,10,16,0.003302373581011352
USP47,9994,11841423,11961887,ENSG00000170242,11,33,0.003301981188713228
DNAJC27,4847,24943636,24972094,ENSG00000115137,2,16,0.003301010934598721
HAPLN1,4849,83637805,83720855,ENSG00000145681,5,16,0.0032996494122499486
ADPRH,4546,119579268,119589945,ENSG00000144843,3,15,0.0032996040475142983
MC1R,3637,89912119,89920973,ENSG00000258839,16,12,0.003299422601044817
TMEM218,4547,125094389,125111763,ENSG00000150433,11,15,0.003298878381350341
PPIL1,1516,36854827,36874803,ENSG00000137168,6,5,0.0032981530343007917
CBLN2,3336,72536680,72638521,ENSG00000141668,18,11,0.0032973621103117505
HTR4,3336,148451032,148677235,ENSG00000164270,5,11,0.0032973621103117505
ERN2,3337,23690310,23713226,ENSG00000134398,16,11,0.003296373988612526
ME1,3338,83210402,83431051,ENSG00000065833,6,11,0.0032953864589574597
SST,607,187668912,187670394,ENSG00000157005,3,2,0.0032948929159802307
CPNE3,4857,86514435,86561498,ENSG00000085719,8,16,0.0032942145357216387
EGFL7,2125,136658856,136672678,ENSG00000172889,9,7,0.0032941176470588237
SOHLH2,2125,36168217,36214588,ENSG00000120669,13,7,0.0032941176470588237
GFI1,4554,92473043,92486925,ENSG00000162676,1,15,0.0032938076416337285
ZXDB,5467,57592011,57597477,ENSG00000198455,X,18,0.0032924821657216025
ANK3,17019,60026298,60733490,ENSG00000151150,10,56,0.0032904400963628885
OR4X2,912,48245104,48246015,ENSG00000172208,11,3,0.003289473684210526
TUBA3D,1520,131476119,131482934,ENSG00000075886,2,5,0.003289473684210526
ZNF438,3344,30820207,31031937,ENSG00000183621,10,11,0.003289473684210526
CD80,2737,119524293,119559614,ENSG00000121594,3,9,0.003288271830471319
FIBCD1,3650,130902438,130939286,ENSG00000130720,9,12,0.0032876712328767125
HSPB2-C11orf52,1521,111912736,111926871,ENSG00000254445,11,5,0.003287310979618672
TOR1B,2738,129803157,129811281,ENSG00000136816,9,9,0.003287070854638422
SCG2,2434,223596940,223602361,ENSG00000171951,2,8,0.003286770747740345
HERC4,6391,67921899,68075301,ENSG00000148634,10,21,0.0032858707557502738
PLCL1,6696,197804593,198572581,ENSG00000115896,2,22,0.0032855436081242534
PSPC1,2435,19674752,19783019,ENSG00000121390,13,8,0.0032854209445585215
LYSMD3,4262,90515611,90529584,ENSG00000176018,5,14,0.00328484279680901
SYNPO2L,4873,73644881,73663803,ENSG00000166317,10,16,0.0032833983172583622
IL10RB,2132,33266367,33310187,ENSG00000243646,21,7,0.003283302063789869
ABLIM3,4569,149141483,149260542,ENSG00000173210,5,15,0.003282994090610637
ZNF107,6094,64666099,64711577,ENSG00000196247,7,20,0.0032819166393173614
KCNN1,3657,17951293,18000085,ENSG00000105642,19,12,0.003281378178835111
CD300C,1524,74541073,74546115,ENSG00000167850,17,5,0.0032808398950131233
CNIH2,1524,66278175,66285301,ENSG00000174871,11,5,0.0032808398950131233
TM6SF2,1829,19264364,19273391,ENSG00000213996,19,6,0.0032804811372334607
CARD9,4574,136361903,136373681,ENSG00000187796,9,15,0.003279405334499344
KLHL14,4271,32672673,32773023,ENSG00000197705,18,14,0.003277920861624912
POLR3D,5494,22245133,22254601,ENSG00000168495,8,18,0.0032763014197306154
TRIM16,3358,15627960,15684311,ENSG00000221926,17,11,0.003275759380583681
ACVR1C,8853,157526767,157628864,ENSG00000123612,2,29,0.003275725742686095
ANG,1222,20684177,20698971,ENSG00000214274,14,4,0.0032733224222585926
FSD1,1833,4304598,4323843,ENSG00000105255,19,6,0.0032733224222585926
SASS6,3972,100083563,100132955,ENSG00000156876,1,13,0.003272910372608258
TRIM66,10695,8612037,8682694,ENSG00000166436,11,35,0.0032725572697522207
C1orf116,5501,207018522,207032756,ENSG00000182795,1,18,0.003272132339574623
PREB,3057,27130756,27134666,ENSG00000138073,2,10,0.0032711808963035655
CDK20,5503,87966441,87974753,ENSG00000156345,9,18,0.0032709431219334908
NXNL1,918,17455425,17460926,ENSG00000171773,19,3,0.0032679738562091504
AKAP1,4285,57085092,57121346,ENSG00000121057,17,14,0.003267211201866978
PJA1,2755,69160851,69165521,ENSG00000181191,X,9,0.003266787658802178
IPO8,5208,30628988,30695869,ENSG00000133704,12,17,0.0032642089093701996
ASPHD2,3370,26429260,26445015,ENSG00000128203,22,11,0.0032640949554896144
CEMIP,7353,80779343,80951776,ENSG00000103888,15,24,0.0032639738882088943
PI4KB,3983,151291797,151327715,ENSG00000143393,1,13,0.003263871453678132
CRTC3,5214,90529923,90645345,ENSG00000140577,15,17,0.003260452627541235
TRPC4,7979,37632063,37869802,ENSG00000133107,13,26,0.003258553703471613
ACAD11,3684,132558138,132660082,ENSG00000240303,3,12,0.003257328990228013
FMO9P,1535,166603916,166631400,ENSG00000215834,1,5,0.003257328990228013
TES,2763,116210506,116258783,ENSG00000135269,7,9,0.003257328990228013
HGF,5834,81699010,81770438,ENSG00000019991,7,19,0.0032567706547823104
ZC3H4,6143,47064187,47113776,ENSG00000130749,19,20,0.003255738238645613
APOM,922,31642642,31648435,ENSG00000206409,CHR_HSCHR6_MHC_QBL_CTG1,3,0.0032537960954446853
BTK,2767,101349447,101390796,ENSG00000010671,X,9,0.0032526201662450307
NOVA2,8301,45933734,45974044,ENSG00000104967,19,27,0.0032526201662450307
DHX33,5535,5440917,5468982,ENSG00000005100,17,18,0.0032520325203252032
MCCC2,5535,71579531,71658706,ENSG00000131844,5,18,0.0032520325203252032
C1S,3076,6988259,7071032,ENSG00000182326,12,10,0.003250975292587776
TBC1D10B,4614,30357102,30370494,ENSG00000169221,16,15,0.003250975292587776
TMEM106C,1539,47963569,47968878,ENSG00000134291,12,5,0.003248862897985705
STYK1,2771,10618923,10674318,ENSG00000060140,12,9,0.003247924936845904
CYP3A43,1848,99828013,99866093,ENSG00000021461,7,6,0.003246753246753247
TDRD3,3388,60396457,60573878,ENSG00000083544,13,11,0.003246753246753247
IPO7,6162,9384652,9448127,ENSG00000205339,11,20,0.0032456994482310936
USP44,4008,95516560,95551476,ENSG00000136014,12,13,0.003243512974051896
EFCAB2,6167,244969682,245127164,ENSG00000203666,1,20,0.0032430679422733905
SPHK2,3085,48619291,48630717,ENSG00000063176,19,10,0.0032414910858995136
COL12A1,11725,75084326,75206267,ENSG00000111799,6,38,0.0032409381663113007
STX16,4937,58651253,58679526,ENSG00000124222,20,16,0.0032408345148875837
NOS1AP,5559,162069691,162370475,ENSG00000198929,1,18,0.0032379924446842958
ZDHHC6,4324,112424428,112447572,ENSG00000023041,10,14,0.0032377428307123032
OTOA,4635,21663968,21761935,ENSG00000155719,16,15,0.003236245954692557
MAP6,4329,75586918,75669038,ENSG00000171533,11,14,0.003234003234003234
FSCN1,2784,5592816,5606655,ENSG00000075618,7,9,0.003232758620689655
PRR14L,10827,31676256,31750140,ENSG00000183530,22,35,0.00323265909300822
KCNH3,4023,49539030,49558337,ENSG00000135519,12,13,0.003231419338801889
KLRC2,1238,10426854,10442300,ENSG00000205809,12,4,0.0032310177705977385
RASSF6,5882,73571550,73620631,ENSG00000169435,4,19,0.0032301938116286975
OR2AP1,1548,55572468,55575612,ENSG00000179615,12,5,0.003229974160206718
TRUB1,3406,114938195,114977676,ENSG00000165832,10,11,0.0032295948326482677
LRRC38,2168,13474973,13514003,ENSG00000162494,1,7,0.0032287822878228783
SLC26A2,8054,149960758,149993455,ENSG00000155850,5,26,0.00322820958529923
TOB2,4337,41433494,41446801,ENSG00000183864,22,14,0.0032280378141572516
GBF1,7436,102245371,102382899,ENSG00000107862,10,24,0.0032275416890801506
GLYR1,3718,4803203,4847288,ENSG00000140632,16,12,0.0032275416890801506
SPTBN1,10226,54456317,54671446,ENSG00000115306,2,33,0.003227068257383141
TBRG4,3409,45100100,45112047,ENSG00000136270,7,11,0.0032267527134056907
FAM13B,5579,137937960,138051961,ENSG00000031003,5,18,0.003226384656748521
SNAP23,2480,42491233,42545356,ENSG00000092531,15,8,0.0032258064516129032
ZBTB40,8992,22428838,22531157,ENSG00000184677,1,29,0.0032250889679715303
RBBP7,4031,16839283,16870362,ENSG00000102054,X,13,0.0032250062019350038
CRYAB,3414,111908564,111923722,ENSG00000109846,11,11,0.003222026947861746
PPM1F,5587,21919425,21952848,ENSG00000100034,22,18,0.0032217648111687847
XBP1,2173,28794555,28800597,ENSG00000100219,22,7,0.0032213529682466636
DBX1,1242,20156155,20160475,ENSG00000109851,11,4,0.00322061191626409
OPRD1,9317,28812170,28871267,ENSG00000116329,1,30,0.0032199205752924762
ANXA8L1,2174,46375627,46391784,ENSG00000264230,10,7,0.003219871205151794
C19orf12,4348,29698937,29715789,ENSG00000131943,19,14,0.003219871205151794
ABHD1,3107,27123789,27130812,ENSG00000143994,2,10,0.0032185387833923397
PRICKLE2,9947,64092236,64445476,ENSG00000163637,3,32,0.0032170503669448074
FIG4,9642,109690609,109878098,ENSG00000112367,6,31,0.0032151006015349514
PSPH,2178,56011051,56051604,ENSG00000146733,7,7,0.0032139577594123047
PHLDA1,5913,76025447,76031776,ENSG00000139289,12,19,0.003213258921021478
BTN2A1,3113,26457904,26476621,ENSG00000112763,6,10,0.0032123353678123997
PPP1R1A,2491,54575387,54588659,ENSG00000135447,12,8,0.003211561621838619
LPCAT1,5610,1456480,1523962,ENSG00000153395,5,18,0.0032085561497326204
HYAL2,4054,50317790,50322782,ENSG00000068001,3,13,0.003206709422792304
USP39,2183,85602856,85649283,ENSG00000168883,2,7,0.00320659642693541
CDC25B,3119,3786772,3806121,ENSG00000101224,20,10,0.0032061558191728116
NWD2,7800,37244743,37449463,ENSG00000174145,4,25,0.003205128205128205
UBASH3B,6865,122655722,122814473,ENSG00000154127,11,22,0.0032046613255644575
UBC,3745,124911604,124917368,ENSG00000150991,12,12,0.0032042723631508676
TRIT1,5930,39838110,39883511,ENSG00000043514,1,19,0.0032040472175379428
GALNT6,5307,51351247,51392867,ENSG00000139629,12,17,0.0032033163745995856
CLDN18,3434,137998735,138033655,ENSG00000066405,3,11,0.00320326150262085
EPB41L5,6556,120013077,120179119,ENSG00000115109,2,21,0.0032031726662599147
GDI2,2499,5765223,5842132,ENSG00000057608,10,8,0.003201280512204882
SLC16A1,4374,112911847,112957013,ENSG00000281917,CHR_HG2104_PATCH,14,0.003200731595793324
CNOT6,6250,180494379,180578358,ENSG00000113300,5,20,0.0032
RFX1,4375,13961530,14007039,ENSG00000288283,CHR_HG109_PATCH,14,0.0032
LRIG2,11566,113073198,113132260,ENSG00000198799,1,37,0.003199031644475186
ZBTB43,5940,126805006,126838210,ENSG00000169155,9,19,0.0031986531986531986
MBTPS1,4377,84053761,84116942,ENSG00000140943,16,14,0.003198537811286269
PRKCSH,2189,11435284,11450968,ENSG00000130175,19,7,0.0031978072179077205
GALNT18,2503,11270877,11622005,ENSG00000110328,11,8,0.0031961646024770275
INPP5F,5319,119726042,119829147,ENSG00000198825,10,17,0.003196089490505734
FSIP1,2816,39588357,39782841,ENSG00000150667,15,9,0.0031960227272727275
OR2M5,939,248145148,248146086,ENSG00000162727,1,3,0.003194888178913738
ING1,4697,110712736,110723339,ENSG00000153487,13,15,0.003193527783691718
HEMGN,2192,97926791,97944856,ENSG00000136929,9,7,0.0031934306569343066
SETBP1,10021,44680173,45068510,ENSG00000152217,18,32,0.0031932940824269036
TAF4,4699,61953469,62065881,ENSG00000130699,20,15,0.003192168546499255
EIF3D,1880,36510855,36529184,ENSG00000100353,22,6,0.0031914893617021275
C22orf46,5014,41688877,41698136,ENSG00000184208,22,16,0.0031910650179497405
ZNF679,1567,64228474,64266931,ENSG00000197123,7,5,0.003190810465858328
SCFD1,5328,30622291,30737694,ENSG00000092108,14,17,0.0031906906906906908
SPATA31C2,3761,88129305,88138475,ENSG00000177910,9,12,0.0031906407870247273
DDX51,4702,132136594,132144319,ENSG00000288503,CHR_HG2246_HG2248_HG2276_PATCH,15,0.0031901318587834963
WDR83OS,627,12668073,12669415,ENSG00000105583,19,2,0.003189792663476874
STK32A,5333,147234963,147387855,ENSG00000169302,5,17,0.00318769923120195
VRK3,2197,49976468,50025946,ENSG00000105053,19,7,0.0031861629494765588
USP6NL,4709,11460510,11611666,ENSG00000148429,10,15,0.003185389679337439
LRRC14,5337,144517992,144525172,ENSG00000160959,8,17,0.0031853100993067267
EDEM2,1884,35115364,35147336,ENSG00000088298,20,6,0.0031847133757961785
CEP57,3141,95789965,95832693,ENSG00000166037,11,10,0.003183699458771092
TM6SF1,1885,83107572,83144854,ENSG00000136404,15,6,0.003183023872679045
ACP2,2200,47239302,47248906,ENSG00000134575,11,7,0.003181818181818182
TTC21B,12258,165857475,165953851,ENSG00000123607,2,39,0.0031815956926089083
HOXD1,1886,176188668,176190907,ENSG00000128645,2,6,0.003181336161187699
TBCD,8173,82752042,82945914,ENSG00000141556,17,26,0.00318120641135446
FAM71B,2515,157161846,157166264,ENSG00000170613,5,8,0.0031809145129224653
BCL10,2833,85265776,85276632,ENSG00000142867,1,9,0.0031768443346276033
ZNF33B,5982,42574185,42638570,ENSG00000196693,10,19,0.0031761952524239387
SCLY,5668,238060924,238099413,ENSG00000132330,2,18,0.003175723359209598
TMCC1,6303,129647792,129893711,ENSG00000172765,3,20,0.0031730921783277802
PPFIA2,5674,81257975,81759553,ENSG00000139220,12,18,0.003172365174480085
C10orf67,3153,23202696,23344845,ENSG00000179133,10,10,0.003171582619727244
ALDH1L2,8198,105019784,105107643,ENSG00000136010,12,26,0.0031715052451817514
ADAMTS4,9777,161184302,161199054,ENSG00000158859,1,31,0.003170706760765061
INPP4B,8831,142023160,142847432,ENSG00000109452,4,28,0.0031706488506397915
MMACHC,5049,45500300,45513382,ENSG00000132763,1,16,0.0031689443454149336
MRPL11,2209,66435075,66466738,ENSG00000174547,11,7,0.003168854685377999
SHC2,2525,416589,461033,ENSG00000129946,19,8,0.0031683168316831685
TRIM3,4419,6448613,6474459,ENSG00000110171,11,14,0.0031681375876895226
GMNN,1263,24774931,24786099,ENSG00000112312,6,4,0.003167062549485352
DCP2,10110,112976702,113022195,ENSG00000172795,5,32,0.003165182987141444
MRGPRE,4108,3225030,3232417,ENSG00000184350,11,13,0.0031645569620253164
SLC22A23,6641,3268962,3457050,ENSG00000137266,6,21,0.003162174371329619
SPATA18,4430,52051304,52097299,ENSG00000163071,4,14,0.003160270880361174
SHC1,3481,154962298,154974395,ENSG00000160691,1,11,0.003160011490950876
DNAJB3,1266,233742750,233744015,ENSG00000227802,2,4,0.00315955766192733
SPACA5B,633,48130626,48132620,ENSG00000171478,X,2,0.00315955766192733
SULT1C4,2850,108377911,108388989,ENSG00000198075,2,9,0.003157894736842105
TRIM52,4753,181254077,181261150,ENSG00000183718,5,15,0.0031559015358720807
PRLHR,5387,118589997,118595648,ENSG00000119973,10,17,0.00315574531279005
GCC2,8239,108449107,108509415,ENSG00000135968,2,26,0.003155722781891006
ASAP1,6344,130052104,130443674,ENSG00000153317,8,20,0.0031525851197982345
WSB2,2855,118032687,118062430,ENSG00000176871,12,9,0.0031523642732049035
C21orf91,5396,17788974,17819386,ENSG00000154642,21,17,0.003150481838398814
VDR,4762,47841537,47943048,ENSG00000111424,12,15,0.003149937001259975
KCNH8,5082,19148510,19535642,ENSG00000183960,3,16,0.003148366784730421
TOPORS,4131,32540544,32552586,ENSG00000197579,9,13,0.0031469377874606633
KDM2B,6676,121429096,121581023,ENSG00000089094,12,21,0.003145596165368484
TP53RK,3180,46684365,46689444,ENSG00000172315,20,10,0.0031446540880503146
NYNRIN,7635,24399003,24419283,ENSG00000205978,14,24,0.003143418467583497
ADARB2-AS1,637,1526637,1556988,ENSG00000205696,10,2,0.0031397174254317113
DLG5,7644,77790791,77926755,ENSG00000151208,10,24,0.0031397174254317113
HDLBP,6372,241227264,241317061,ENSG00000115677,2,20,0.003138731952291274
ZNF423,7968,49487524,49857919,ENSG00000102935,16,25,0.003137550200803213
WHAMM,5101,82809628,82836108,ENSG00000156232,15,16,0.003136639874534405
ASIC3,2232,151048292,151052756,ENSG00000213199,7,7,0.0031362007168458782
AMZ1,8615,2679522,2775500,ENSG00000174945,7,27,0.0031340684852002323
CHTOP,2553,153633982,153646306,ENSG00000160679,1,8,0.003133568350959655
SLC25A13,3192,96120220,96322147,ENSG00000004864,7,10,0.003132832080200501
TPGS1,2873,507497,519654,ENSG00000141933,19,9,0.003132613992342499
JAK2,7023,4984390,5129948,ENSG00000096968,9,22,0.0031325644311547773
KCNA7,4151,49067397,49072699,ENSG00000104848,19,13,0.0031317754757889667
EXOC3,5748,443175,471937,ENSG00000180104,5,18,0.003131524008350731
LINC00239,639,101730437,101732522,ENSG00000258512,14,2,0.003129890453834116
NUDT5,3195,12165330,12196144,ENSG00000165609,10,10,0.003129890453834116
BCKDK,2558,31106107,31112791,ENSG00000103507,16,8,0.003127443315089914
PCDHGC5,4797,141489081,141512975,ENSG00000240764,5,15,0.0031269543464665416
