hgnc_symbol,transcript_length,start_position,end_position,ensembl_gene_id,chromosome_name,mutation_count,mut_count_by_trans_len
HPCAL1,4781,10302889,10427617,ENSG00000115756,2,5,0.0010458063166701526
CACYBP,2869,174999163,175012027,ENSG00000116161,1,3,0.0010456605088881143
SCNM1,1913,151156664,151170296,ENSG00000163156,1,2,0.0010454783063251437
C12orf60,2870,14803666,14906586,ENSG00000182993,12,3,0.0010452961672473868
FBXL2,3827,33277025,33403662,ENSG00000153558,3,4,0.0010452051215050953
FOXB1,2871,60004234,60061730,ENSG00000171956,15,3,0.0010449320794148381
TAAR1,2871,132643312,132659182,ENSG00000146399,6,3,0.0010449320794148381
TSPAN19,3829,85014311,85036277,ENSG00000231738,12,4,0.0010446591799425438
ZNF595,2872,53286,88208,ENSG00000272602,4,3,0.0010445682451253482
TRIM25,5745,56836387,56914080,ENSG00000121060,17,6,0.0010443864229765013
NUP43,3831,149724315,149749665,ENSG00000120253,6,4,0.0010441138084051162
RGCC,958,41457550,41470871,ENSG00000102760,13,1,0.0010438413361169101
HDAC11,2875,13479724,13506424,ENSG00000163517,3,3,0.0010434782608695651
TMEM184B,4792,38219291,38273010,ENSG00000198792,22,5,0.001043405676126878
CACNG3,1917,24256335,24362412,ENSG00000006116,16,2,0.0010432968179447052
"NAP1L5",1917,88695913,88697829,ENSG00000177432,4,2,0.0010432968179447052
IL10RA,6711,117986370,118003037,ENSG00000110324,11,7,0.0010430636268812397
PPP1R9A,10547,94907202,95296415,ENSG00000158528,7,11,0.0010429506020669384
CIR1,1918,174348022,174395712,ENSG00000138433,2,2,0.0010427528675703858
ICMT,4795,6221193,6235972,ENSG00000116237,1,5,0.0010427528675703858
SLC12A1,8632,48178438,48304078,ENSG00000074803,15,9,0.0010426320667284523
PLAC8L1,1919,146084313,146105577,ENSG00000173261,5,2,0.0010422094841063053
PCDHA4,10557,140806929,141012347,ENSG00000204967,5,11,0.0010419626787913233
ZNF302,3839,34677639,34686397,ENSG00000089335,19,4,0.001041938004688721
MITF,4799,69739456,69968336,ENSG00000187098,3,5,0.0010418837257762034
MMP19,3840,55835433,55842966,ENSG00000123342,12,4,0.0010416666666666667
OR8U8,960,56375625,56376584,ENSG00000262315,CHR_HG142_HG150_NOVEL_TEST,1,0.0010416666666666667
SP1,7680,53380176,53416446,ENSG00000185591,12,8,0.0010416666666666667
TCAP,960,39665349,39666554,ENSG00000173991,17,1,0.0010416666666666667
TMEM72,2880,44911316,44937010,ENSG00000187783,10,3,0.0010416666666666667
SVOPL,5761,138594285,138701362,ENSG00000157703,7,6,0.0010414858531504947
SLCO1A2,7682,21264600,21419594,ENSG00000084453,12,8,0.001041395469929706
MMS22L,8643,97142161,97283217,ENSG00000146263,6,9,0.0010413051023950017
PEAK1,19217,77100656,77420144,ENSG00000173517,15,20,0.0010407451735442578
HADHB,2883,26243170,26290465,ENSG00000138029,2,3,0.001040582726326743
MRPL48,1922,73787872,73865133,ENSG00000175581,11,2,0.001040582726326743
OBP2B,961,133205277,133209250,ENSG00000280584,CHR_HG2030_PATCH,1,0.001040582726326743
ZNF729,3844,22286441,22317176,ENSG00000196350,19,4,0.001040582726326743
PCDHGA3,4806,141343829,141512975,ENSG00000254245,5,5,0.0010403662089055348
ENPP5,3845,46159185,46170980,ENSG00000112796,6,4,0.0010403120936280884
SHISA2,3845,26044597,26052016,ENSG00000180730,13,4,0.0010403120936280884
ADTRP,1923,11712054,11807046,ENSG00000111863,6,2,0.0010400416016640667
CLDN7,1923,7259903,7263983,ENSG00000288292,CHR_HG2087_PATCH,2,0.0010400416016640667
G2E3,5770,30559158,30620064,ENSG00000092140,14,6,0.0010398613518197574
ZNF528,4809,52397849,52418412,ENSG00000167555,19,5,0.001039717196922437
FECH,7695,57544377,57586732,ENSG00000066926,18,8,0.0010396361273554255
BEST1,5772,61950063,61965515,ENSG00000167995,11,6,0.0010395010395010396
DGKI,13469,137381037,137847092,ENSG00000157680,7,14,0.0010394238622020936
ADAMTS5,9621,26917922,26967088,ENSG00000154736,21,10,0.0010393929944912171
TNKS,9622,9555912,9782346,ENSG00000173273,8,10,0.0010392849719393059
TRIM22,2888,5689697,5737089,ENSG00000132274,11,3,0.001038781163434903
ZNF491,2888,11797667,11809622,ENSG00000177599,19,3,0.001038781163434903
GPR34,1926,41688973,41697275,ENSG00000171659,X,2,0.0010384215991692627
RSPO3,4815,127118671,127199481,ENSG00000146374,6,5,0.0010384215991692627
VNN1,3853,132680849,132714055,ENSG00000112299,6,4,0.0010381520892810796
ARMCX6,1928,101615118,101618001,ENSG00000198960,X,2,0.001037344398340249
LYG2,964,99242246,99255666,ENSG00000185674,2,1,0.001037344398340249
IL22RA2,2893,137143820,137173648,ENSG00000164485,6,3,0.0010369858278603526
IL20RB,1929,136946230,137011085,ENSG00000174564,3,2,0.0010368066355624676
LMAN1,4824,59327823,59359265,ENSG00000074695,18,5,0.0010364842454394694
SLC1A4,5789,64988477,65023865,ENSG00000115902,2,6,0.0010364484366902746
"NAPG",3860,10525905,10552764,ENSG00000134265,18,4,0.0010362694300518134
GABRR3,4826,97986673,98035304,ENSG00000183185,3,5,0.0010360547036883548
CMTM5,1931,23376773,23379772,ENSG00000166091,14,2,0.0010357327809425167
SNUPN,1931,75598083,75626469,ENSG00000169371,15,2,0.0010357327809425167
RAPGEF1,6760,131576770,131740076,ENSG00000107263,9,7,0.0010355029585798817
RABGGTB,3863,75786197,75795086,ENSG00000137955,1,4,0.0010354646647683149
TRIM23,3863,65589690,65625975,ENSG00000113595,5,4,0.0010354646647683149
OR51G1,966,4923374,4924339,ENSG00000278870,11,1,0.0010351966873706005
OR5K3,966,98390666,98391631,ENSG00000206536,3,1,0.0010351966873706005
C6orf89,6763,36871870,36928964,ENSG00000198663,6,7,0.0010350436196954014
CRYZ,2899,74705482,74733408,ENSG00000116791,1,3,0.0010348395998620215
SPATA17,5798,217631324,217871696,ENSG00000162814,1,6,0.0010348395998620215
GPR139,4832,20028239,20073890,ENSG00000180269,16,5,0.0010347682119205299
METTL2A,5799,62423875,62453385,ENSG00000087995,17,6,0.0010346611484738748
ASZ1,2900,117363222,117428123,ENSG00000154438,7,3,0.0010344827586206897
FRS2,6768,69470349,69579793,ENSG00000166225,12,7,0.0010342789598108747
GLE1,4835,128504655,128543874,ENSG00000119392,9,5,0.001034126163391934
KLF16,2901,1852399,1863579,ENSG00000129911,19,3,0.001034126163391934
HS3ST5,3869,114055596,114343023,ENSG00000249853,6,4,0.001033858878263117
SPRYD3,2902,53064316,53079404,ENSG00000167778,12,3,0.0010337698139214334
ECI2,3870,4115693,4135597,ENSG00000198721,6,4,0.0010335917312661498
TEX19,1935,82359247,82363775,ENSG00000182459,17,2,0.0010335917312661498
UCK2,4838,165827614,165911618,ENSG00000143179,1,5,0.0010334849111202976
LIF,3871,30240453,30246759,ENSG00000128342,22,4,0.0010333247222939809
PTPN5,3871,18727928,18792721,ENSG00000110786,11,4,0.0010333247222939809
NSUN7,4839,40749925,40811184,ENSG00000179299,4,5,0.0010332713370531101
GSK3B,7743,119821321,120094994,ENSG00000082701,3,8,0.0010331912695337724
CDKN2C,2904,50960745,50974634,ENSG00000123080,1,3,0.0010330578512396695
ETFDH,6777,158671968,158710742,ENSG00000171503,4,7,0.001032905415375535
GJB1,3874,71212811,71225516,ENSG00000169562,X,4,0.0010325245224574084
SELE,3875,169722640,169764705,ENSG00000007908,1,4,0.001032258064516129
DNASE2,1938,12875209,12881466,ENSG00000105612,19,2,0.0010319917440660474
OR11L1,969,247840928,247841896,ENSG00000197591,1,1,0.0010319917440660474
SCN1B,4846,35030470,35040449,ENSG00000105711,19,5,0.0010317787866281469
INSIG1,2908,155297776,155310235,ENSG00000186480,7,3,0.0010316368638239339
ALAS2,1940,55009055,55030977,ENSG00000158578,X,2,0.0010309278350515464
FAR1,5820,13668668,13732346,ENSG00000197601,11,6,0.0010309278350515464
CFAP97,4851,185159665,185209504,ENSG00000164323,4,5,0.0010307153164296021
SHROOM4,14557,50586796,50814302,ENSG00000158352,X,15,0.0010304320945249707
MPV17L2,1941,18193218,18196948,ENSG00000254858,19,2,0.0010303967027305513
YPEL3,1941,30092314,30096915,ENSG00000090238,16,2,0.0010303967027305513
TMEM39A,4853,119428949,119468830,ENSG00000176142,3,5,0.0010302905419328251
MEF2A,5824,99565417,99716488,ENSG00000068305,15,6,0.0010302197802197802
DEF8,3883,89948697,89968060,ENSG00000140995,16,4,0.0010301313417460727
EPC2,3883,148644440,148787569,ENSG00000135999,2,4,0.0010301313417460727
PCDHGA12,4854,141430507,141512975,ENSG00000253159,5,5,0.0010300782859497322
TACC1,7770,38728186,38853028,ENSG00000147526,8,8,0.0010296010296010295
CCDC82,8744,96349241,96389956,ENSG00000149231,11,9,0.0010292772186642268
BET1L,2916,167784,207399,ENSG00000177951,11,3,0.00102880658436214
OR2AE1,972,99876062,99877033,ENSG00000244623,7,1,0.00102880658436214
OR52B2,972,6169355,6170326,ENSG00000255307,11,1,0.00102880658436214
ZNF773,5832,57499915,57518404,ENSG00000152439,19,6,0.00102880658436214
C12orf50,3889,87980035,88034037,ENSG00000165805,12,4,0.0010285420416559527
CDCA3,2917,6844793,6851292,ENSG00000111665,12,3,0.0010284538909838875
SH3PXD2B,7779,172325000,172454525,ENSG00000174705,5,8,0.0010284098213137935
PRKRA,3890,178431292,178451512,ENSG00000180228,2,4,0.0010282776349614395
BRD9,4865,850291,892801,ENSG00000028310,5,5,0.0010277492291880781
MIDN,3892,1248553,1259143,ENSG00000167470,19,4,0.0010277492291880781
PPP2CB,1946,30774457,30814314,ENSG00000104695,8,2,0.0010277492291880781
SBSN,1946,35523367,35528351,ENSG00000189001,19,2,0.0010277492291880781
SPACA4,973,48606742,48607714,ENSG00000177202,19,1,0.0010277492291880781
POC1B,5840,89419718,89526047,ENSG00000139323,12,6,0.0010273972602739725
ISY1-RAB43,4868,129087575,129161036,ENSG00000261796,3,5,0.001027115858668858
TRABD2A,3895,84821650,84907008,ENSG00000186854,2,4,0.0010269576379974327
CLDND2,974,51367098,51369003,ENSG00000160318,19,1,0.001026694045174538
CTSLP8,974,87844154,87847314,ENSG00000234575,9,1,0.001026694045174538
LEMD2,4870,33771202,33789130,ENSG00000161904,6,5,0.001026694045174538
CCPG1,6822,55340032,55408510,ENSG00000260916,15,7,0.0010260920551158018
CENPC,6823,67468762,67545503,ENSG00000145241,4,7,0.0010259416678880258
"NAA60",3899,3443649,3486953,ENSG00000122390,16,4,0.0010259040779687098
CAP2,2925,17393595,17557780,ENSG00000112186,6,3,0.0010256410256410256
MIOS,4877,7566875,7608932,ENSG00000164654,7,5,0.001025220422390814
DCAF17,5853,171434217,171485052,ENSG00000115827,2,6,0.0010251153254741158
MPZ,1951,161304735,161309968,ENSG00000158887,1,2,0.0010251153254741158
STAP1,1951,67558727,67607337,ENSG00000035720,4,2,0.0010251153254741158
VPS41,5854,38722974,38932394,ENSG00000006715,7,6,0.0010249402118209772
ANTXR1,5858,69013176,69249327,ENSG00000169604,2,6,0.0010242403550699897
MAGEB10,1953,27807990,27823014,ENSG00000177689,X,2,0.0010240655401945725
AMMECR1L,4884,127861630,127885967,ENSG00000144233,2,5,0.0010237510237510238
PDE1A,4885,182140036,182523192,ENSG00000115252,2,5,0.0010235414534288639
SLC37A4,5862,119024114,119030906,ENSG00000137700,11,6,0.0010235414534288639
SLC25A25,3910,128068201,128109245,ENSG00000148339,9,4,0.0010230179028132991
TRMU,2933,46330875,46357340,ENSG00000100416,22,3,0.0010228435049437436
BDKRB2,6845,96204679,96244166,ENSG00000168398,14,7,0.0010226442658875091
GDF11,8801,55743122,55757264,ENSG00000135414,12,9,0.0010226110669242132
MFSD2B,2934,24010081,24063321,ENSG00000205639,2,3,0.0010224948875255625
OR52E2,978,5058650,5059627,ENSG00000176787,11,1,0.0010224948875255625
ZSWIM5,5868,45016399,45306209,ENSG00000162415,1,6,0.0010224948875255625
ITK,5869,157142933,157255185,ENSG00000113263,5,6,0.0010223206679161698
ZNF214,4892,6997085,7020346,ENSG00000149050,11,5,0.0010220768601798855
TCTN3,5872,95659823,95694143,ENSG00000119977,10,6,0.0010217983651226157
SC5D,6854,121292681,121313410,ENSG00000109929,11,7,0.0010213014298220018
TTC39C,4896,23992773,24135610,ENSG00000168234,18,5,0.0010212418300653595
ZNF233,2938,44259880,44275317,ENSG00000159915,19,3,0.0010211027910142954
UBN2,14692,139230356,139308236,ENSG00000157741,7,15,0.0010209637898175878
KCNA10,1959,110517217,110519175,ENSG00000143105,1,2,0.0010209290454313426
NT5E,3918,85449584,85495791,ENSG00000135318,6,4,0.0010209290454313426
RUNX2,5877,45328157,45664349,ENSG00000124813,6,6,0.0010209290454313426
STK17A,3918,43582758,43650713,ENSG00000164543,7,4,0.0010209290454313426
RSU1,3919,16590611,16817463,ENSG00000148484,10,4,0.0010206685378923194
HFM1,4899,91260766,91404856,ENSG00000162669,1,5,0.0010206164523372118
CNNM3,4900,96816245,96835382,ENSG00000168763,2,5,0.0010204081632653062
PHB2,2940,6965327,6970780,ENSG00000215021,12,3,0.0010204081632653062
KIAA1328,5881,36829106,37232172,ENSG00000150477,18,6,0.0010202346539704133
PPP2R2A,3923,26291508,26372680,ENSG00000221914,8,4,0.0010196278358399185
CYGB,1962,76527356,76551175,ENSG00000161544,17,2,0.0010193679918450561
PLGRKT,981,5357971,5437925,ENSG00000107020,9,1,0.0010193679918450561
TMEM100,1962,55719627,55732121,ENSG00000166292,17,2,0.0010193679918450561
HSFX1,1963,149774068,149776867,ENSG00000171116,X,2,0.0010188487009679063
C12orf76,1964,110027028,110073636,ENSG00000174456,12,2,0.0010183299389002036
ZNF354C,5893,179060373,179083977,ENSG00000177932,5,6,0.001018157135584592
MORF4L2,1965,103675496,103688158,ENSG00000123562,X,2,0.0010178117048346056
LETMD1,2948,51047962,51060424,ENSG00000050426,12,3,0.0010176390773405698
C8orf44-SGK3,2949,66667596,66860472,ENSG00000288602,8,3,0.001017293997965412
COMMD9,2949,36269284,36289449,ENSG00000110442,11,3,0.001017293997965412
CPLX4,1966,59275156,59318649,ENSG00000166569,18,2,0.001017293997965412
DDIT4,1966,72273919,72276036,ENSG00000168209,10,2,0.001017293997965412
EMC8,1966,85771758,85799608,ENSG00000131148,16,2,0.001017293997965412
HSFX2,1966,149592512,149595314,ENSG00000268738,X,2,0.001017293997965412
"NAT16",2949,101170496,101180293,ENSG00000167011,7,3,0.001017293997965412
SIGLEC8,2949,51450847,51458456,ENSG00000105366,19,3,0.001017293997965412
SLC17A7,2949,49429401,49442360,ENSG00000104888,19,3,0.001017293997965412
LHX9,7865,197911902,197935478,ENSG00000143355,1,8,0.00101716465352829
CDC40,3933,110180141,110254275,ENSG00000168438,6,4,0.0010170353419781336
NT5C2,4917,103087185,103277605,ENSG00000076685,10,5,0.001016880211511084
CHP2,1967,23755026,23758935,ENSG00000166869,16,2,0.0010167768174885613
FGL1,1967,17864380,17910365,ENSG00000104760,8,2,0.0010167768174885613
PDE1C,8852,31751179,32428131,ENSG00000154678,7,9,0.001016719385449616
TSPAN33,2951,129144707,129169699,ENSG00000158457,7,3,0.0010166045408336157
MED8,1968,43383917,43389808,ENSG00000159479,1,2,0.0010162601626016261
RNF149,2953,101271219,101308701,ENSG00000163162,2,3,0.001015916017609211
CDH13,7876,82626965,83800640,ENSG00000140945,16,8,0.001015744032503809
GPR146,1969,1044546,1059261,ENSG00000164849,7,2,0.001015744032503809
RRAGD,4923,89364616,89412273,ENSG00000025039,6,5,0.0010156408693885843
WWC2,8862,183099257,183320777,ENSG00000151718,4,9,0.001015572105619499
MGAT1,8863,180784780,180815652,ENSG00000131446,5,9,0.001015457520027079
NR3C2,5909,148078762,148444698,ENSG00000151623,4,6,0.001015400236926722
GNG13,985,798041,800734,ENSG00000127588,16,1,0.0010152284263959391
SPRR3,985,153001747,153003856,ENSG00000163209,1,1,0.0010152284263959391
TWF2,2955,52228612,52246788,ENSG00000247596,3,3,0.0010152284263959391
CCDC93,6896,117915478,118014133,ENSG00000125633,2,7,0.0010150812064965197
DLAT,4927,112025408,112064404,ENSG00000150768,11,5,0.0010148163182463973
CXCL14,1971,135570679,135579279,ENSG00000145824,5,2,0.0010147133434804667
MMP1,1971,102789401,102798160,ENSG00000196611,11,2,0.0010147133434804667
XPO4,9857,20777329,20903048,ENSG00000132953,13,10,0.0010145074566298062
RRAS,986,49635292,49640143,ENSG00000126458,19,1,0.0010141987829614604
SOCS4,6903,55027230,55049489,ENSG00000180008,14,7,0.0010140518615094887
MSI1,2959,120341330,120369164,ENSG00000135097,12,3,0.001013856032443393
GLDN,4932,51341655,51408005,ENSG00000186417,15,5,0.001013787510137875
FLVCR1,5919,212858275,212899363,ENSG00000162769,1,6,0.0010136847440446021
TOMM34,1973,44942130,44960397,ENSG00000025772,20,2,0.0010136847440446021
OR4A16,987,55343201,55344187,ENSG00000181961,11,1,0.0010131712259371835
WNT7B,3948,45920366,45977162,ENSG00000188064,22,4,0.0010131712259371835
WAC,5924,28532493,28623112,ENSG00000095787,10,6,0.001012829169480081
KLK7,1975,50976468,50984099,ENSG00000169035,19,2,0.0010126582278481013
LRRC8D,3950,89821014,89936611,ENSG00000171492,1,4,0.0010126582278481013
ZIC2,2963,99981784,99986765,ENSG00000043355,13,3,0.0010124873439082012
CCNT1,6915,48688458,48716998,ENSG00000129315,12,7,0.001012292118582791
IL24,1976,206897443,206904139,ENSG00000162892,1,2,0.0010121457489878543
PDE6G,988,81650459,81663112,ENSG00000185527,17,1,0.0010121457489878543
RAPGEF5,6916,22118236,22357154,ENSG00000136237,7,7,0.0010121457489878543
OMG,2965,31272013,31297539,ENSG00000126861,17,3,0.001011804384485666
LRRC71,1977,156920632,156933094,ENSG00000160838,1,2,0.0010116337885685382
LUZP1,8898,23084030,23177808,ENSG00000169641,1,9,0.0010114632501685772
TBC1D19,2967,26576437,26756223,ENSG00000109680,4,3,0.0010111223458038423
ARHGAP15,2968,143091362,143768352,ENSG00000075884,2,3,0.0010107816711590297
EMC1,6928,19215660,19251552,ENSG00000127463,1,7,0.0010103926096997691
RDH10,3959,73294602,73325281,ENSG00000121039,8,4,0.0010103561505430665
SEL1L,7919,81471547,81533853,ENSG00000071537,14,8,0.0010102285642126531
C21orf58,2970,46300181,46323875,ENSG00000160298,21,3,0.00101010101010101
MRPL24,990,156737303,156741590,ENSG00000143314,1,1,0.00101010101010101
NOX3,1980,155395368,155455839,ENSG00000074771,6,2,0.00101010101010101
ZBTB43,5940,126805006,126838210,ENSG00000169155,9,6,0.00101010101010101
WDR35,6931,19910263,19990105,ENSG00000118965,2,7,0.0010099552734093205
EIF3H,3961,116642130,116766925,ENSG00000147677,8,4,0.001009845998485231
ABCB11,6934,168915498,169031324,ENSG00000073734,2,7,0.001009518315546582
KRTAP4-3,991,41167231,41168221,ENSG00000196156,17,1,0.0010090817356205853
PDZD11,991,70286595,70290514,ENSG00000120509,X,1,0.0010090817356205853
SPDYC,991,65170154,65173244,ENSG00000204710,11,1,0.0010090817356205853
ZNF70,6940,23738682,23751112,ENSG00000187792,22,7,0.0010086455331412103
GPC4,4959,133300103,133415489,ENSG00000076716,X,5,0.001008267795926598
TRIM56,10910,101085481,101097967,ENSG00000169871,7,11,0.0010082493125572868
FIBIN,2976,26994112,26997087,ENSG00000176971,11,3,0.0010080645161290322
FBXO31,5953,87326987,87392142,ENSG00000103264,16,6,0.0010078951789013943
TSEN2,4963,12484421,12541549,ENSG00000154743,3,5,0.0010074551682450132
ADIPOR2,3971,1688574,1788674,ENSG00000285070,CHR_HG1815_PATCH,4,0.001007302946361118
ADSL,4965,40346461,40390463,ENSG00000239900,22,5,0.0010070493454179255
OR2D3,993,6921002,6921994,ENSG00000178358,11,1,0.0010070493454179255
ZNF784,1987,55620741,55624566,ENSG00000179922,19,2,0.0010065425264217413
OR7D4,4968,9210276,9219589,ENSG00000174667,19,5,0.001006441223832528
DPP10,5964,114442299,115845780,ENSG00000175497,2,6,0.001006036217303823
GRAP,1988,19020656,19047011,ENSG00000154016,17,2,0.001006036217303823
PIGV,4972,26787054,26800659,ENSG00000060642,1,5,0.001005631536604988
SAMD15,2984,77376689,77392163,ENSG00000100583,14,3,0.0010053619302949062
PRND,3981,4721909,4728460,ENSG00000171864,20,4,0.001004772670183371
DLG1,5972,197042560,197299330,ENSG00000075711,3,6,0.0010046885465505692
LHFPL2,4977,78485215,78770021,ENSG00000145685,5,5,0.0010046212577858146
PI4KB,3983,151291797,151327715,ENSG00000143393,1,4,0.0010042681395932714
FUT4,5975,94543921,94549895,ENSG00000196371,11,6,0.0010041841004184101
OR6S1,996,20640696,20641691,ENSG00000181803,14,1,0.001004016064257028
TBC1D16,10960,79932343,80035872,ENSG00000167291,17,11,0.0010036496350364964
LRTM2,3986,1820267,1836753,ENSG00000285383,CHR_HG1815_PATCH,4,0.0010035122930255895
"NAT9",1993,74770529,74776367,ENSG00000109065,17,2,0.0010035122930255895
SLC9A3R1,1993,74748628,74769353,ENSG00000109062,17,2,0.0010035122930255895
SGPP2,4983,222424543,222562621,ENSG00000163082,2,5,0.0010034115994380895
ARL6,3988,97764521,97801229,ENSG00000113966,3,4,0.0010030090270812437
COA7,3988,52684449,52698347,ENSG00000162377,1,4,0.0010030090270812437
MASP1,5982,187217282,187291980,ENSG00000127241,3,6,0.0010030090270812437
ZNF680,2993,64519878,64563075,ENSG00000173041,7,3,0.0010023387905111927
WNT7A,3991,13816258,13880071,ENSG00000154764,3,4,0.0010022550739163117
CFH,6985,196652043,196747504,ENSG00000000971,1,7,0.0010021474588403723
CSN1S1,998,69931068,69946574,ENSG00000126545,4,1,0.001002004008016032
